eventid,driverid,speed,lat,lon,eventdate,eventtime
439,74,10,41.07754,49.11257,2/10/2019,1:51 AM
440,162,66,37.0741297,-8.8436815,6/23/2019,6:15 AM
441,294,31,60.0828404,30.9877334,6/3/2019,8:03 PM
442,106,11,-6.7387737,106.8768415,5/23/2019,8:33 AM
443,24,31,-8.0475926,112.0118669,12/22/2019,5:10 AM
444,155,33,42.1072582,-72.5815752,3/26/2019,2:45 PM
445,296,31,58.3492338,45.5173688,9/6/2019,9:45 PM
446,218,41,46.1503563,15.0453137,11/6/2019,9:06 PM
447,32,48,59.8053589,17.682881,2/9/2019,11:30 AM
448,89,34,-6.9557,113.4028,3/25/2019,3:02 PM
449,233,13,59.449371,18.1145597,9/10/2019,8:09 AM
450,167,38,46.7713478,3.8379578,3/29/2019,1:39 AM
451,8,17,-10.5219124,-38.9066439,8/18/2019,9:10 PM
452,230,13,24.488342,110.395104,12/22/2019,1:53 AM
453,275,53,44.284636,129.459707,11/7/2019,5:09 PM
454,58,63,46.2209242,14.3353423,11/30/2019,11:10 PM
455,222,54,-5.3810959,105.2955575,7/12/2019,10:54 PM
456,39,24,-10.0798,120.2781,3/22/2019,1:56 PM
457,204,12,50.1218351,18.3198228,9/13/2019,9:28 PM
458,142,46,23.152382,113.341739,4/17/2019,10:22 AM
459,176,17,40.7084699,72.8781322,8/3/2019,5:24 AM
460,97,20,36.4109466,128.1590828,11/14/2019,1:16 AM
461,133,21,14.8548457,105.0791228,6/3/2019,4:32 PM
462,42,9,-5.4430889,-35.8716137,7/26/2019,7:37 PM
463,283,32,48.006844,2.7428365,9/24/2019,3:24 PM
464,47,36,10.6626096,122.3214575,7/11/2019,12:26 PM
465,123,21,39.61335,-8.9519943,11/17/2019,4:27 PM
466,201,47,50.2614833,14.2988193,10/3/2019,12:56 PM
467,56,39,49.6859609,19.1804324,1/16/2019,5:14 AM
468,28,52,27.9983088,113.3287943,11/12/2019,10:15 AM
469,17,45,45.0428681,3.8924136,4/5/2019,2:55 AM
470,182,8,14.4349111,102.1632718,4/15/2019,2:07 PM
471,41,63,30.355379,105.456342,10/23/2019,9:28 AM
472,124,44,39.01,-77.43,11/18/2019,12:10 PM
473,223,73,14.0155209,122.4776048,12/23/2019,12:00 AM
474,75,32,-37.0555803,174.9213435,10/24/2019,5:27 AM
475,45,5,35.7453776,140.8272903,6/12/2019,3:51 PM
476,208,77,31.919928,35.036911,1/2/2020,10:41 PM
477,282,52,56.0895859,63.672798,12/27/2019,11:44 AM
478,278,79,59.1102039,9.6759643,3/25/2019,5:09 AM
479,142,79,6.5411018,101.2804075,1/2/2020,10:23 PM
480,82,35,-0.1882802,10.7605239,7/15/2019,6:48 PM
481,258,75,14.5020933,121.0309165,1/17/2019,3:04 AM
482,149,62,49.2914367,16.5787482,10/5/2019,12:53 PM
483,203,5,50.409026,19.932785,3/4/2019,1:27 AM
484,89,14,41.93167,21.01333,7/16/2019,6:50 PM
485,291,70,-8.4238743,118.8946309,10/9/2019,2:28 AM
486,17,63,14.5609722,121.0224008,12/4/2019,2:41 PM
487,245,51,48.9323908,2.4774664,8/16/2019,1:49 AM
488,199,39,40.8195312,22.4188383,1/4/2020,3:19 AM
489,283,5,46.6704712,-1.4244076,10/14/2019,11:12 AM
490,289,67,53.3004898,-6.2634596,12/23/2019,8:58 AM
491,73,63,55.7454343,-97.8681552,7/11/2019,6:34 PM
492,192,51,36.1812392,139.1311901,2/5/2019,4:16 AM
493,151,15,36.4406171,119.2131226,3/15/2019,6:07 PM
494,278,46,38.173303,77.215838,5/1/2019,4:26 PM
495,200,56,29.2594417,120.2331913,8/17/2019,1:48 PM
496,124,48,4.6376919,9.6870459,8/14/2019,3:25 AM
497,52,13,34.8323566,33.5895956,4/11/2019,6:18 PM
498,58,12,-6.8424133,106.7175669,8/5/2019,6:53 AM
499,56,19,31.91001,35.21645,9/13/2019,8:25 AM
500,89,68,41.5256088,-8.346058,2/25/2019,12:49 AM
501,264,70,-8.1611036,113.6770012,11/28/2019,3:16 PM
502,193,71,63.8288884,20.2663426,3/5/2019,11:15 AM
503,174,56,50.6657079,18.0732903,8/21/2019,6:10 AM
504,241,62,38.1086472,140.8706157,3/21/2019,2:28 AM
505,121,73,36.545015,104.138586,7/28/2019,12:33 PM
506,51,57,22.551367,114.088418,3/6/2019,10:06 AM
507,122,47,43.0429124,1.9038837,1/28/2019,7:07 AM
508,195,4,28.821772,90.047034,4/13/2019,7:19 PM
509,2,80,41.3259342,-8.2754117,6/17/2019,10:39 PM
510,195,10,-11.7382104,-75.444669,3/25/2019,3:55 PM
511,195,77,15.5518829,120.7822013,1/26/2019,5:40 AM
512,51,75,36.1125,129.35222,11/19/2019,2:02 AM
513,83,25,-22.65053,-60.129002,11/7/2019,12:50 AM
514,49,35,13.2375414,-14.1959978,7/5/2019,11:31 AM
515,178,52,14.7121689,-88.0876336,7/26/2019,12:20 PM
516,152,54,-26.99776,26.67672,5/10/2019,6:30 PM
517,234,15,40.076762,113.300129,9/18/2019,1:19 PM
518,156,39,15.252,120.0169,6/22/2019,8:57 PM
519,274,53,16.7702095,-93.3791405,1/17/2019,4:51 AM
520,168,29,14.6861696,120.9975866,5/27/2019,4:40 AM
521,63,33,-17.3013059,31.3198491,10/2/2019,12:22 AM
522,93,65,48.9359551,89.1366848,7/27/2019,2:47 PM
523,42,78,59.2889777,18.3689021,9/30/2019,3:51 AM
524,260,69,59.8228866,10.855315,9/18/2019,3:53 PM
525,85,62,40.4159844,22.6037501,4/1/2019,11:10 AM
526,273,72,-21.4382195,-65.7193442,10/10/2019,12:33 AM
527,146,5,36.097577,114.392392,8/25/2019,5:10 AM
528,74,6,15.3954121,-88.0534236,5/14/2019,4:12 PM
529,172,43,14.6701,121.108226,1/15/2019,1:43 PM
530,170,18,56.6695343,12.7347961,2/25/2019,6:10 AM
531,163,10,36.41667,95.73333,5/5/2019,1:00 PM
532,209,14,40.6390928,-8.5992965,3/26/2019,3:57 AM
533,211,53,22.691253,114.346251,1/5/2020,11:02 PM
534,80,40,43.5963366,5.4044268,6/2/2019,3:10 AM
535,101,16,32.6350368,115.5777522,5/8/2019,11:41 AM
536,218,42,15.9898714,119.8798268,4/12/2019,8:00 PM
537,230,46,59.1232426,15.2632461,7/27/2019,5:28 AM
538,64,74,58.5007075,39.1422317,2/23/2019,12:18 AM
539,67,21,41.9924293,21.4298411,6/23/2019,11:53 AM
540,16,42,37.175532,121.790282,6/10/2019,6:20 PM
541,248,27,-25.891968,32.6051351,7/12/2019,8:19 PM
542,128,63,51.7954009,30.2688788,5/31/2019,8:34 PM
543,274,35,44.1372925,4.810107,2/25/2019,12:07 AM
544,17,35,10.591925,-74.186103,7/15/2019,11:17 AM
545,4,65,-37.9641843,-57.5897345,4/3/2019,1:10 PM
546,99,77,5.3673999,10.417181,11/26/2019,9:04 PM
547,74,19,37.1464563,-8.4833256,3/30/2019,8:25 PM
548,145,59,46.3194856,-0.4546217,12/29/2019,10:40 PM
549,101,32,-9.503288,119.384697,7/19/2019,4:53 AM
550,47,52,-11.72447,-75.773888,10/26/2019,4:31 AM
551,220,11,28.188415,112.290474,2/19/2019,6:15 PM
552,98,36,26.0882134,119.3010346,10/30/2019,6:55 AM
553,66,34,12.7854969,45.0186548,1/2/2020,4:58 AM
554,119,3,8.50874,-73.4488,8/4/2019,2:14 AM
555,136,54,51.6113555,19.8982345,6/7/2019,11:56 AM
556,280,62,50.0779397,36.7897915,4/17/2019,2:59 PM
557,132,1,24.130374,110.189462,12/24/2019,10:40 AM
558,54,79,5.329576,103.1369108,11/4/2019,3:30 AM
559,32,9,-12.1504727,44.4977855,6/3/2019,11:19 PM
560,252,79,35.2299999,-89.9,3/31/2019,8:10 PM
561,244,39,52.211713,6.8954592,5/1/2019,2:43 PM
562,272,19,-8.4769874,123.0845277,12/11/2019,10:26 AM
563,229,74,54.6950688,20.5041324,7/19/2019,6:40 AM
564,252,17,-6.0025343,106.0111203,11/22/2019,10:27 PM
565,53,41,28.7559514,54.5546793,7/13/2019,12:13 AM
566,236,37,27.218444,116.525725,12/15/2019,2:17 PM
567,100,21,55.5146696,35.8272389,3/13/2019,1:29 AM
568,31,68,5.0436537,100.7210593,6/27/2019,3:23 AM
569,159,13,47.594843,1.3155028,9/27/2019,1:02 PM
570,179,73,39.927952,21.80854,1/13/2020,7:01 PM
571,218,17,-7.6589782,110.5394227,9/8/2019,4:31 PM
572,248,37,34.481455,108.386208,5/15/2019,3:39 AM
573,28,50,14.525936,-90.761712,11/17/2019,10:07 AM
574,246,47,58.0819675,55.8727412,5/1/2019,4:59 AM
575,252,47,24.879416,118.930111,2/8/2019,8:07 AM
576,267,32,14.7596318,121.0589081,11/24/2019,3:55 AM
577,143,54,23.753512,117.128562,9/24/2019,11:30 PM
578,70,36,27.388611,-110.1216666,11/5/2019,2:56 PM
579,245,78,-10.7072554,22.22946,6/13/2019,4:17 PM
580,286,44,30.6217883,104.0524871,7/1/2019,1:12 PM
581,264,21,-6.6215219,106.8075136,7/6/2019,3:59 PM
582,4,35,46.8376386,29.6319884,9/24/2019,11:23 AM
583,95,73,13.5432995,-89.038242,10/30/2019,9:29 AM
584,248,33,-6.7050629,111.6198661,2/26/2019,1:11 AM
585,183,17,52.8119141,126.5464162,3/26/2019,4:38 AM
586,224,51,-20.9096549,-51.3860303,5/10/2019,8:32 PM
587,77,59,-8.2631,113.8575,6/24/2019,12:03 PM
588,13,75,48.7700185,2.3508225,9/11/2019,12:48 AM
589,106,63,6.9333793,79.8441645,7/4/2019,10:48 PM
590,285,16,49.9481168,14.6774529,8/20/2019,12:20 PM
591,90,28,-34.7611766,-56.3628409,2/11/2019,10:44 PM
592,54,54,33.298364,111.482591,6/13/2019,8:41 PM
593,104,11,-6.0912649,-35.4124355,9/23/2019,2:19 AM
594,58,15,22.974898,113.993115,2/20/2019,8:58 PM
595,144,47,-5.1942574,-36.4797126,1/24/2019,3:14 PM
596,232,39,39.7702467,21.1828612,7/3/2019,9:30 AM
597,131,70,-16.3800324,-60.9656452,11/7/2019,1:24 AM
598,222,69,13.5438483,-85.5399774,5/12/2019,11:02 PM
599,267,9,39.7376099,45.3925813,7/27/2019,3:29 PM
600,275,63,16.5552946,120.7109206,2/15/2019,5:25 AM
601,255,50,30.574474,103.923651,11/19/2019,8:57 AM
602,132,46,46.5919484,13.9234172,3/5/2019,4:24 AM
603,199,12,-8.1512742,112.7420274,7/19/2019,4:32 AM
604,60,7,16.879252,121.586713,4/19/2019,11:28 AM
605,293,9,14.5725312,121.0378426,4/7/2019,10:52 PM
606,61,34,-7.3354943,108.230338,1/20/2019,5:28 AM
607,76,76,39.9990626,-83.0173386,9/13/2019,7:24 AM
608,264,66,46.844779,125.374569,4/11/2019,6:52 AM
609,74,65,-6.5596329,111.0534923,11/17/2019,12:56 PM
610,5,56,35.615079,111.547182,10/14/2019,3:07 PM
611,137,46,45.5593978,-122.807445,8/3/2019,1:25 PM
612,230,1,3.2572094,-77.2864879,5/31/2019,9:59 AM
613,190,70,-2.7915832,-67.6662231,1/10/2020,7:43 AM
614,191,43,-26.7816035,31.9302449,6/1/2019,11:47 AM
615,203,9,3.7,98.166667,8/8/2019,11:10 PM
616,293,49,9.6840203,118.5427888,6/19/2019,11:49 AM
617,227,45,63.8536621,15.5568691,3/29/2019,4:59 PM
618,184,60,45.089753,-64.3623382,10/19/2019,2:56 PM
619,33,74,50.5504089,20.418024,12/10/2019,6:27 AM
620,130,73,39.7122932,-8.5290447,2/25/2019,10:41 PM
621,266,62,-6.2194518,107.2991511,4/10/2019,6:41 PM
622,37,70,48.7853082,2.072661,6/23/2019,8:09 AM
623,108,38,46.215926,-63.0886099,2/24/2019,5:24 PM
624,256,57,-1.054723,-80.4524903,5/11/2019,12:10 PM
625,4,14,49.904915,30.8369641,7/2/2019,3:11 PM
626,37,49,23.2997268,113.323144,6/16/2019,8:56 PM
627,50,32,53.69889,31.71417,5/4/2019,3:10 AM
628,119,67,40.8913038,20.6779776,2/10/2019,8:29 AM
629,149,59,46.9981458,-0.2101206,11/23/2019,8:59 PM
630,12,37,37.146294,111.778818,3/29/2019,7:22 PM
631,234,8,1.4403613,10.5718086,1/4/2020,5:12 AM
632,114,39,-3.2342185,116.234153,12/16/2019,12:10 PM
633,48,51,26.6732151,-81.8181961,2/11/2019,1:57 PM
634,67,52,37.251388,122.372516,3/21/2019,7:42 AM
635,104,45,31.674972,-106.4183141,8/24/2019,5:14 PM
636,36,40,-9.805626,124.6031704,10/21/2019,8:09 AM
637,102,13,-7.3756404,112.758414,3/3/2019,11:31 PM
638,178,72,13.7315145,100.5692601,1/20/2019,3:06 PM
639,22,64,40.7093697,20.6973469,6/28/2019,10:28 PM
640,167,7,16.2676129,-61.527249,6/18/2019,9:40 AM
641,148,19,-7.893728,110.1434668,11/4/2019,9:26 PM
642,48,10,61.5095512,23.0108503,8/28/2019,11:27 PM
643,260,68,50.4145722,16.1656347,10/13/2019,10:14 AM
644,78,8,14.7339333,121.0688178,8/25/2019,12:07 PM
645,20,53,38.8973837,-77.0395416,9/14/2019,10:47 AM
646,254,15,-11.5254018,-75.8984154,5/9/2019,4:29 PM
647,107,46,7.5257028,-12.5039922,5/26/2019,10:51 AM
648,124,9,-12.9406805,-76.3984537,9/14/2019,4:26 PM
649,90,72,38.0485803,138.394706,8/25/2019,3:55 PM
650,124,40,50.2145927,28.4037924,2/26/2019,4:28 AM
651,228,29,14.5177485,120.5973573,12/12/2019,1:06 PM
652,40,39,14.5020933,121.0309165,6/25/2019,2:58 PM
653,76,10,24.9372186,118.6422409,11/12/2019,6:24 AM
654,134,8,-6.1583904,106.4288088,1/10/2020,6:22 AM
655,30,43,36.0534598,69.1089444,11/21/2019,7:08 AM
656,290,13,37.515114,103.575676,9/5/2019,9:06 AM
657,45,70,32.687733,112.087455,5/17/2019,9:03 AM
658,98,20,38.9,-77.04,10/13/2019,8:16 AM
659,300,49,35.629547,104.026577,2/17/2019,7:27 PM
660,120,10,16.7702095,-93.3791405,3/17/2019,9:40 PM
661,78,72,42.88719,120.67466,7/4/2019,12:22 AM
662,169,41,9.1914538,-10.1143176,10/18/2019,1:43 PM
663,300,15,45.3293893,20.8278865,4/25/2019,8:58 AM
664,53,77,-1.2468663,110.0926112,10/22/2019,4:41 AM
665,238,11,8.1707969,-63.5658573,10/31/2019,9:00 AM
666,94,64,51.9328106,21.3032807,7/24/2019,5:08 AM
667,212,2,31.209571,107.468023,5/13/2019,3:38 AM
668,144,75,30.2771132,72.9979303,7/16/2019,10:56 AM
669,203,45,55.9140499,72.2239408,10/13/2019,5:21 AM
670,255,29,-8.8229999,116.2601315,12/27/2019,7:55 AM
671,48,17,31.1032736,114.3515079,1/20/2019,7:36 PM
672,83,18,59.3917649,15.8447572,10/18/2019,6:09 AM
673,95,6,27.44587,118.679751,3/9/2019,2:01 PM
674,180,61,9.9739491,9.6038586,8/11/2019,12:18 AM
675,180,26,35.7952267,51.4322706,8/30/2019,10:54 PM
676,27,54,45.755062,130.5921699,11/22/2019,2:48 AM
677,166,71,53.3004898,-6.2634596,9/16/2019,12:42 AM
678,123,11,52.2902011,22.4724915,6/1/2019,4:29 PM
679,186,43,14.888791,-87.9383822,5/26/2019,7:01 AM
680,111,29,12.6107413,122.2756648,1/12/2020,1:41 PM
681,259,22,-8.12938,112.320999,1/12/2020,11:22 PM
682,6,31,-23.0552782,-49.623678,4/11/2019,8:07 AM
683,278,63,32.8094568,-96.889555,9/3/2019,5:17 AM
684,193,31,22.543096,114.057865,8/2/2019,10:53 PM
685,76,2,-9.6996,119.436,10/8/2019,8:31 PM
686,85,32,26.4486465,68.3132182,3/20/2019,4:30 AM
687,227,49,53.194641,45.0240889,9/14/2019,11:26 AM
688,200,11,26.7255231,128.1765722,4/13/2019,10:15 AM
689,166,3,14.9165428,-17.1203909,2/28/2019,4:26 AM
690,198,74,36.0190178,129.3434808,12/9/2019,1:41 AM
691,226,36,60.60646,15.6355,10/21/2019,7:21 AM
692,116,61,-7.6594377,108.6086561,8/29/2019,8:36 PM
693,72,54,49.8117449,6.2541216,10/4/2019,4:33 PM
694,207,51,58.4405927,14.8914165,6/11/2019,11:23 PM
695,133,17,8.1113884,123.8961588,9/24/2019,7:19 AM
696,151,27,34.6533451,135.5119682,3/14/2019,5:41 PM
697,30,33,31.275819,121.499653,11/8/2019,11:32 PM
698,54,31,48.9901636,17.3326946,3/19/2019,10:15 AM
699,241,16,10.468522,-66.1059484,11/14/2019,2:58 PM
700,165,46,38.7285284,-9.4069248,9/27/2019,2:19 AM
701,47,48,42.0223424,43.1936525,4/3/2019,6:48 AM
702,251,63,-6.81146,106.92569,4/22/2019,2:10 AM
703,266,34,20.0045547,105.9714566,9/13/2019,1:37 PM
704,275,53,49.6994861,16.4312865,3/1/2019,5:00 PM
705,181,44,-34.4922897,-58.6799941,10/29/2019,9:30 PM
706,165,37,38.135288,114.397004,8/9/2019,8:37 AM
707,137,54,14.6066438,104.705431,10/22/2019,9:10 PM
708,175,49,36.23154,40.77214,9/2/2019,8:58 PM
709,80,64,43.4945737,5.8978018,8/17/2019,11:59 AM
710,131,66,22.465063,113.300929,4/6/2019,11:57 PM
711,270,77,34.429066,117.609916,7/13/2019,11:15 AM
712,193,22,53.3046353,-6.1979853,8/6/2019,5:01 PM
713,135,39,55.6271504,37.864193,1/4/2020,5:31 PM
714,70,66,14.347522,120.9245309,11/23/2019,3:12 AM
715,205,68,18.30987,-77.901428,8/30/2019,3:09 AM
716,149,16,38.540644,141.064362,10/21/2019,5:30 PM
717,92,25,50.0804826,16.9364145,5/7/2019,10:20 AM
718,275,3,-6.6134916,111.0579632,11/13/2019,4:00 AM
719,64,28,-4.436417,119.6499162,2/11/2019,3:48 AM
720,48,67,9.442426,123.236968,1/20/2019,7:47 AM
721,112,11,48.6057111,101.9343734,1/22/2019,2:36 AM
722,269,75,24.8987787,68.8274279,3/27/2019,5:52 PM
723,59,59,-5.8508719,13.4627375,9/15/2019,9:40 PM
724,145,40,55.7,37.58333,11/17/2019,6:19 AM
725,13,41,56.3815664,13.9920633,12/18/2019,3:15 AM
726,9,45,45.716147,-73.5471039,11/13/2019,6:19 AM
727,131,75,36.095402,139.454829,1/30/2019,6:07 AM
728,120,10,-26.3448416,28.3622933,10/14/2019,4:01 AM
729,238,32,50.0751139,19.7530653,4/23/2019,10:10 AM
730,115,1,49.2549921,17.2899103,3/4/2019,3:34 AM
731,259,56,-34.1407972,19.9199137,12/28/2019,10:35 AM
732,286,54,-26.1585157,27.7685887,12/20/2019,9:10 PM
733,98,67,4.6559524,47.8563151,2/14/2019,8:20 AM
734,89,65,9.492846,123.2989088,8/3/2019,10:49 PM
735,14,38,36.46667,81.96667,6/10/2019,8:53 PM
736,129,18,11.9104731,-86.0758979,7/17/2019,8:21 PM
737,184,7,3.3217785,101.4679893,8/8/2019,4:04 AM
738,179,48,41.867116,-8.1991214,10/13/2019,8:58 PM
739,267,65,3.7,98.166667,8/30/2019,10:04 AM
740,177,51,-40.1382194,-71.2883704,4/17/2019,8:44 AM
741,143,58,14.5716986,121.026941,8/27/2019,11:35 PM
742,80,62,-7.012244,111.3798928,4/7/2019,8:26 AM
743,30,4,45.1596128,19.1621323,11/9/2019,2:17 PM
744,109,65,59.83453,15.6905435,3/1/2019,10:41 PM
745,208,46,-32.9549324,27.9319131,3/13/2019,11:21 AM
746,252,72,18.8478608,-99.1843676,12/19/2019,6:53 AM
747,260,7,-32.9761161,-60.6550859,3/4/2019,5:21 AM
748,249,38,-10.249091,-48.3242858,6/5/2019,4:50 PM
749,111,22,49.8060262,36.0503448,6/11/2019,5:16 AM
750,89,28,46.324534,129.567985,6/9/2019,6:36 PM
751,52,80,7.3760605,151.8843916,11/1/2019,4:34 AM
752,5,72,-6.893751,112.4514977,2/5/2019,1:57 AM
753,232,1,24.265926,116.081656,1/11/2020,11:10 PM
754,38,28,28.630289,108.933603,1/26/2019,4:58 PM
755,57,1,34.79951,62.13917,6/16/2019,9:33 PM
756,233,4,-10.1555651,-77.4397297,10/31/2019,5:51 PM
757,187,5,22.829287,107.200654,2/1/2019,9:47 PM
758,7,17,27.5800122,-109.9297789,4/29/2019,4:22 PM
759,75,22,29.046809,110.482084,10/22/2019,9:28 AM
760,119,69,-8.0972,111.8163,5/25/2019,2:10 PM
761,240,70,-7.1234674,111.8479156,1/6/2020,5:39 AM
762,160,17,35.008579,37.22551,4/10/2019,11:32 PM
763,169,47,24.348365,105.759939,8/21/2019,6:18 PM
764,264,74,48.851792,123.810261,3/15/2019,6:34 AM
765,83,63,33.7393667,36.5958947,5/5/2019,12:40 AM
766,143,30,38.5928606,-2.5498208,2/26/2019,6:42 PM
767,272,6,40.3802589,50.0918078,8/8/2019,3:10 AM
768,203,62,31.80347,66.32376,8/14/2019,4:06 AM
769,115,34,-7.2425008,112.7524553,8/31/2019,5:46 PM
770,19,18,32.026097,112.232692,12/30/2019,3:08 AM
771,228,38,23.12468,113.3612,1/22/2019,4:54 PM
772,174,56,54.7214094,-113.2861822,2/24/2019,8:54 AM
773,213,27,54.0521127,-1.9847194,10/8/2019,9:20 AM
774,271,15,-8.5300312,116.1950214,9/23/2019,9:21 PM
775,22,60,31.532311,119.567785,9/16/2019,8:14 AM
776,156,26,16.6143698,-7.2598913,3/6/2019,7:39 PM
777,3,65,5.8594728,-5.6773512,10/7/2019,4:46 AM
778,154,59,19.4052965,-99.1504583,4/12/2019,12:08 PM
779,102,69,50.0099822,17.0336959,10/28/2019,9:08 AM
780,295,75,10.664587,106.1816196,2/24/2019,10:51 PM
781,173,44,5.3794023,-73.6557707,10/29/2019,3:13 PM
782,147,15,41.2418116,-95.9673967,8/30/2019,1:31 PM
783,151,67,31.30275,121.389084,5/18/2019,6:47 PM
784,71,71,-23.4739979,-53.088539,8/21/2019,7:05 AM
785,91,72,34.26645,108.960747,3/1/2019,12:47 PM
786,274,9,-15.6014109,-56.0978917,5/6/2019,8:59 PM
787,282,18,55.615632,37.4668955,3/16/2019,8:39 PM
788,250,43,48.1206294,17.1168892,5/10/2019,3:19 PM
789,177,73,-6.6825,105.8573,5/11/2019,1:06 PM
790,37,59,55.8304171,49.1812984,2/21/2019,9:48 AM
791,279,17,26.05547,119.239406,11/5/2019,11:03 AM
792,85,60,-34.0479376,18.4543113,4/12/2019,6:45 PM
793,114,13,49.6404353,13.5196266,10/12/2019,12:12 PM
794,47,66,-13.6635336,48.4537424,2/9/2019,8:45 PM
795,62,69,51.5749669,4.6259996,10/20/2019,11:08 PM
796,275,1,-9.4542,119.2271,10/17/2019,2:03 AM
797,54,31,-9.2939318,-77.6242574,2/12/2019,7:13 PM
798,14,37,34.7444223,60.7795452,7/16/2019,7:59 PM
799,141,4,-8.6467,121.1244,1/11/2020,11:03 PM
800,182,24,-28.5757953,-70.7571009,1/12/2020,3:05 PM
801,220,9,29.341703,110.085494,8/27/2019,5:28 PM
802,213,72,-14.3816618,34.3254842,7/8/2019,1:37 AM
803,45,53,34.26645,108.960747,12/6/2019,7:13 PM
804,272,43,43.331546,27.5912198,12/26/2019,7:24 PM
805,152,13,11.1506898,108.4869555,2/3/2019,9:01 PM
806,1,78,15.3098074,120.8551691,2/24/2019,1:16 AM
807,84,66,-2.479,29.5564,4/15/2019,7:00 PM
808,13,80,20.9069092,-77.2807423,12/14/2019,1:55 AM
809,68,33,41.3999288,-8.6637745,4/19/2019,6:58 AM
810,191,49,57.3709349,25.032427,4/27/2019,11:09 AM
811,55,68,40.4888987,-79.8900686,6/18/2019,11:39 AM
812,228,35,-25.6221943,-54.5655489,12/9/2019,3:01 AM
813,212,58,-10.1239403,-77.1463593,2/10/2019,3:43 AM
814,245,58,14.5639944,121.0326387,2/25/2019,10:07 AM
815,78,70,56.3419,46.56353,8/30/2019,10:01 AM
816,101,62,-37.1954967,174.9497836,10/25/2019,9:20 PM
817,222,17,15.3614928,120.530743,4/11/2019,5:53 AM
818,214,52,40.2553096,-8.5929199,4/6/2019,11:27 AM
819,183,12,49.6285187,94.3896275,3/21/2019,6:55 PM
820,115,12,-11.72447,-75.773888,1/7/2020,3:49 PM
821,21,48,32.060255,118.796877,5/9/2019,11:28 AM
822,108,21,38.6803776,-28.1854042,11/10/2019,8:21 AM
823,3,19,-18.2898667,32.043969,9/2/2019,10:57 PM
824,17,3,48.5966574,7.7744139,12/30/2019,2:47 AM
825,15,58,-6.1130137,106.1610343,5/2/2019,1:29 AM
826,123,22,22.8157128,108.3451423,5/29/2019,11:41 PM
827,6,53,57.737194,56.174166,1/24/2019,1:47 AM
828,300,1,4.392584,10.81017,6/3/2019,12:12 PM
829,18,64,13.8038957,100.647812,9/14/2019,10:59 PM
830,199,79,23.382145,109.56259,10/27/2019,4:06 AM
831,91,28,40.5740471,-8.6441655,11/21/2019,7:11 PM
832,150,22,31.784791,119.320063,10/27/2019,10:49 AM
833,91,38,-0.1806532,-78.4678382,9/30/2019,9:09 AM
834,181,62,42.5448774,20.3076276,5/28/2019,3:55 PM
835,186,28,30.3788578,-97.8923749,2/23/2019,7:13 PM
836,246,73,-37.7178812,-72.2374343,7/18/2019,9:32 AM
837,4,57,23.259479,113.824887,8/10/2019,11:12 AM
838,76,28,-7.3348063,110.5102808,6/18/2019,5:28 PM
839,245,48,-6.8898362,109.6745916,4/24/2019,10:41 PM
840,102,3,50.9468692,18.8248439,3/26/2019,6:56 PM
841,91,70,45.0084341,15.9561975,2/7/2019,6:23 PM
842,249,24,63.24708,29.9427343,2/15/2019,11:08 PM
843,245,72,51.13737,20.57188,2/17/2019,12:15 PM
844,19,51,32.4237461,-104.2655282,9/13/2019,1:31 AM
845,272,62,41.7811503,-8.6240851,2/12/2019,2:34 PM
846,11,6,-2.615848,120.521698,1/20/2019,8:56 AM
847,43,48,29.432849,110.923502,2/10/2019,12:28 PM
848,184,1,41.9208048,41.9931328,12/16/2019,4:32 AM
849,66,47,52.1527462,-106.5473023,3/9/2019,5:15 PM
850,281,33,47.216667,-67.916667,6/21/2019,7:23 AM
851,50,3,6.2220043,7.0821162,1/12/2020,6:43 AM
852,186,51,13.0748879,120.7213113,8/22/2019,6:33 AM
853,96,51,-7.1004,108.3301,6/23/2019,2:23 PM
854,275,14,33.24001,68.8663,11/15/2019,1:30 AM
855,131,43,-23.6208526,-47.029458,1/27/2019,10:44 PM
856,5,19,15.2402083,-91.8440552,12/13/2019,6:41 PM
857,191,60,8.1204866,12.040412,12/15/2019,9:34 PM
858,89,7,40.83,21.581667,6/27/2019,5:26 PM
859,183,13,59.1477457,10.1916192,8/29/2019,6:43 AM
860,48,2,-1.5034616,29.6325305,9/4/2019,12:22 AM
861,87,3,24.651518,109.24473,8/29/2019,10:21 PM
862,138,36,8.2101114,124.8662656,5/19/2019,4:09 AM
863,141,41,40.4189904,19.9682943,1/2/2020,6:16 AM
864,141,20,-25.0455177,29.2362124,3/19/2019,10:43 AM
865,9,18,15.9275907,120.4355906,12/29/2019,3:51 AM
866,63,38,-6.1493907,143.6474817,11/15/2019,10:38 PM
867,133,20,7.5252594,122.3617095,11/12/2019,3:55 AM
868,143,42,-0.8406658,-80.1596041,6/15/2019,9:10 PM
869,207,12,57.7977392,28.3466834,9/28/2019,5:17 AM
870,275,60,-7.4111208,108.1221146,2/21/2019,11:44 AM
871,47,4,36.307064,120.39631,6/3/2019,11:36 PM
872,110,16,35.3939908,109.1880047,1/12/2020,6:55 AM
873,246,20,32.9924242,-7.6222665,7/13/2019,8:18 PM
874,86,71,48.25115,32.20795,8/22/2019,4:44 PM
875,272,70,47.7008606,106.9577199,10/31/2019,2:25 AM
876,130,47,39.6053819,-8.4043125,10/16/2019,2:53 PM
877,229,31,37.651814,103.173222,4/8/2019,11:18 PM
